year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2018	12620	61	Bethune-Cookman	-	Totals	-	-	-	-	-	5650:00	776	1,777	43.67	216	674	32.05	487	711	68.50	2,255	80.54	379	779	1,158	41.36	430	445	178	106	585	""	""	20
2018	12620	61	Bethune-Cookman	-	Opponent Totals	-	-	-	-	-	5650:00	768	1,775	43.27	201	589	34.13	473	669	70.70	2,210	78.93	331	739	1,070	38.21	428	407	180	104	590	""	""	18
2018	12620	62	Binghamton	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	31	38	69	2.46	""	8	""	""	""	""	""	""
2018	12620	62	Binghamton	-	Totals	-	-	-	-	-	5625:00	721	1,604	44.95	215	610	35.25	325	504	64.48	1,982	70.79	267	704	971	34.68	341	349	157	121	471	""	""	6
2018	12620	62	Binghamton	-	Opponent Totals	-	-	-	-	-	5625:00	700	1,577	44.39	219	561	39.04	349	491	71.08	1,968	70.29	254	712	966	34.50	387	352	163	72	463	""	""	8
2018	12620	66	Boise St.	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	40	34	74	2.74	""	6	""	""	""	""	""	""
2018	12620	66	Boise St.	-	Totals	-	-	-	-	-	5500:00	751	1,605	46.79	264	679	38.88	341	467	73.02	2,107	78.04	259	771	1,030	38.15	366	358	144	64	461	""	""	4
2018	12620	66	Boise St.	-	Opponent Totals	-	-	-	-	-	5500:00	672	1,583	42.45	182	575	31.65	316	430	73.49	1,842	68.22	172	652	824	30.52	334	312	158	84	461	""	""	14
2018	12620	67	Boston College	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	32	39	71	2.63	""	4	""	""	1	""	""	""
2018	12620	67	Boston College	-	Totals	-	-	-	-	-	5476:00	726	1,606	45.21	239	647	36.94	355	475	74.74	2,046	75.78	285	724	1,009	37.37	380	348	132	95	425	""	""	9
2018	12620	67	Boston College	-	Opponent Totals	-	-	-	-	-	5475:00	706	1,625	43.45	241	675	35.70	308	419	73.51	1,961	72.63	263	668	931	34.48	364	335	150	72	461	""	""	10
2018	12620	68	Boston U.	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	51	33	84	3.11	""	16	""	""	""	""	""	""
2018	12620	68	Boston U.	-	Totals	-	-	-	-	-	5399:00	699	1,518	46.05	198	540	36.67	301	478	62.97	1,897	70.26	265	650	915	33.89	356	361	194	83	453	""	""	5
2018	12620	68	Boston U.	-	Opponent Totals	-	-	-	-	-	5400:00	683	1,518	44.99	220	614	35.83	344	472	72.88	1,930	71.48	253	653	906	33.56	356	367	166	84	461	""	""	7
2018	12620	71	Bowling Green	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	53	38	91	3.37	""	3	""	""	""	""	""	""
2018	12620	71	Bowling Green	-	Totals	-	-	-	-	-	5700:00	731	1,706	42.85	218	600	36.33	480	658	72.95	2,160	77.14	310	753	1,063	37.96	387	356	172	75	499	""	""	8
2018	12620	71	Bowling Green	-	Opponent Totals	-	-	-	-	-	5699:00	780	1,710	45.61	225	609	36.95	385	531	72.50	2,170	77.50	259	758	1,017	36.32	399	361	176	97	584	""	""	18
2018	12620	72	Bradley	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	37	38	75	2.59	""	8	""	""	1	""	""	""
2018	12620	72	Bradley	-	Totals	-	-	-	-	-	5799:00	679	1,583	42.89	193	545	35.41	409	581	70.40	1,960	67.59	323	723	1,046	36.07	401	397	192	119	560	""	""	6
2018	12620	72	Bradley	-	Opponent Totals	-	-	-	-	-	5800:00	623	1,545	40.32	204	629	32.43	419	572	73.25	1,869	64.45	288	671	959	33.07	373	407	188	73	553	""	""	8
2018	12620	80	Brown	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	42	30	72	3.13	""	10	""	""	1	""	""	""
2018	12620	80	Brown	-	Totals	-	-	-	-	-	4700:00	594	1,373	43.26	162	503	32.21	424	561	75.58	1,774	77.13	255	571	826	35.91	287	318	156	68	475	""	""	17
2018	12620	80	Brown	-	Opponent Totals	-	-	-	-	-	4700:00	635	1,332	47.67	170	472	36.02	354	522	67.82	1,794	78.00	221	603	824	35.83	315	349	159	100	477	""	""	13
2018	12620	81	Bryant	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	56	40	96	3.31	""	9	""	""	""	""	""	""
2018	12620	81	Bryant	-	Totals	-	-	-	-	-	5825:00	720	1,760	40.91	236	698	33.81	326	475	68.63	2,002	69.03	293	651	944	32.55	387	373	169	40	566	""	""	17
2018	12620	81	Bryant	-	Opponent Totals	-	-	-	-	-	5826:00	853	1,744	48.91	289	715	40.42	406	585	69.40	2,401	82.79	335	828	1,163	40.10	469	355	188	126	494	""	""	3
2018	12620	83	Bucknell	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	38	36	74	2.55	""	5	""	""	""	""	""	""
2018	12620	83	Bucknell	-	Totals	-	-	-	-	-	5900:00	799	1,724	46.35	225	671	33.53	515	712	72.33	2,338	80.62	279	797	1,076	37.10	409	371	162	123	555	""	""	7
2018	12620	83	Bucknell	-	Opponent Totals	-	-	-	-	-	5900:00	762	1,781	42.78	190	569	33.39	450	640	70.31	2,164	74.62	300	739	1,039	35.83	376	367	197	98	613	""	""	12
2018	12620	86	Buffalo	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	54	53	107	3.82	""	""	""	""	""	""	""	""
2018	12620	86	Buffalo	-	Totals	-	-	-	-	-	5676:00	851	1,812	46.96	276	748	36.90	374	543	68.88	2,352	84.00	329	749	1,078	38.50	473	366	180	113	605	""	""	16
2018	12620	86	Buffalo	-	Opponent Totals	-	-	-	-	-	5676:00	732	1,691	43.29	187	555	33.69	507	687	73.80	2,158	77.07	296	732	1,028	36.71	324	395	163	108	526	""	""	15
2018	12620	87	Butler	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	52	43	95	3.39	""	7	""	""	""	""	""	""
2018	12620	87	Butler	-	Totals	-	-	-	-	-	5700:00	823	1,727	47.65	225	627	35.89	366	469	78.04	2,237	79.89	260	705	965	34.46	403	315	189	87	514	""	""	11
2018	12620	87	Butler	-	Opponent Totals	-	-	-	-	-	5700:00	699	1,569	44.55	219	589	37.18	402	547	73.49	2,019	72.11	228	674	902	32.21	357	397	139	97	487	""	""	6
2018	12620	94	CSU Bakersfield	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	44	44	88	3.38	""	12	""	""	""	""	""	""
2018	12620	94	CSU Bakersfield	-	Totals	-	-	-	-	-	5200:00	605	1,443	41.93	159	533	29.83	359	513	69.98	1,728	66.46	309	626	935	35.96	339	366	153	71	527	""	""	20
2018	12620	94	CSU Bakersfield	-	Opponent Totals	-	-	-	-	-	5202:00	586	1,385	42.31	203	596	34.06	404	578	69.90	1,779	68.42	258	605	863	33.19	331	353	148	65	509	""	""	10
2018	12620	101	CSUN	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	37	33	70	2.59	""	7	""	""	1	""	""	""
2018	12620	101	CSUN	-	Totals	-	-	-	-	-	5425:00	639	1,486	43.00	161	442	36.43	309	437	70.71	1,748	64.74	219	633	852	31.56	323	337	131	65	486	""	""	12
2018	12620	101	CSUN	-	Opponent Totals	-	-	-	-	-	5425:00	701	1,539	45.55	166	482	34.44	364	506	71.94	1,932	71.56	286	691	977	36.19	375	300	156	100	448	""	""	4
2018	12620	90	Cal Poly	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	46	50	96	3.56	""	12	""	""	""	""	""	""
2018	12620	90	Cal Poly	-	Totals	-	-	-	-	-	5500:00	635	1,589	39.96	230	638	36.05	315	407	77.40	1,815	67.22	251	642	893	33.07	319	317	139	106	497	""	""	11
2018	12620	90	Cal Poly	-	Opponent Totals	-	-	-	-	-	5500:00	694	1,526	45.48	192	497	38.63	403	538	74.91	1,983	73.44	261	732	993	36.78	374	315	159	101	422	""	""	6
2018	12620	97	Cal St. Fullerton	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	37	35	72	3.13	""	7	""	""	""	""	""	""
2018	12620	97	Cal St. Fullerton	-	Totals	-	-	-	-	-	4850:00	600	1,285	46.69	139	388	35.82	421	580	72.59	1,760	73.33	216	619	835	34.79	306	349	152	78	426	""	""	7
2018	12620	97	Cal St. Fullerton	-	Opponent Totals	-	-	-	-	-	4850:00	588	1,394	42.18	168	489	34.36	362	476	76.05	1,706	71.08	239	556	795	33.12	316	321	142	88	476	""	""	16
2018	12620	107	California	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	49	31	80	2.96	""	14	""	""	""	""	""	""
2018	12620	107	California	-	Totals	-	-	-	-	-	5424:00	658	1,590	41.38	126	425	29.65	432	635	68.03	1,874	69.41	366	604	970	35.93	273	401	187	134	545	""	""	17
2018	12620	107	California	-	Opponent Totals	-	-	-	-	-	5425:00	731	1,543	47.38	249	613	40.62	400	562	71.17	2,111	78.19	269	660	929	34.41	449	377	168	110	551	""	""	20
2018	12620	115	Campbell	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	23	36	59	2.11	""	11	""	""	2	""	""	""
2018	12620	115	Campbell	-	Totals	-	-	-	-	-	5651:00	745	1,545	48.22	258	658	39.21	404	546	73.99	2,152	76.86	193	713	906	32.36	408	353	193	117	488	""	""	9
2018	12620	115	Campbell	-	Opponent Totals	-	-	-	-	-	5651:00	702	1,604	43.77	188	572	32.87	398	548	72.63	1,990	71.07	267	691	958	34.21	352	365	187	72	486	""	""	8
2018	12620	116	Canisius	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	56	45	101	3.48	""	22	""	""	1	""	""	""
2018	12620	116	Canisius	-	Totals	-	-	-	-	-	5800:00	784	1,702	46.06	271	777	34.88	340	478	71.13	2,179	75.14	293	679	972	33.52	490	380	191	83	545	""	""	9
2018	12620	116	Canisius	-	Opponent Totals	-	-	-	-	-	5800:00	714	1,598	44.68	177	547	32.36	427	591	72.25	2,032	70.07	291	694	985	33.97	348	431	151	78	496	""	""	12
2018	12620	1004	Central Ark.	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	38	49	87	3.22	""	4	""	""	""	""	""	""
2018	12620	1004	Central Ark.	-	Totals	-	-	-	-	-	5499:00	786	1,712	45.91	231	630	36.67	449	617	72.77	2,252	83.41	280	715	995	36.85	463	360	176	147	566	""	""	13
2018	12620	1004	Central Ark.	-	Opponent Totals	-	-	-	-	-	5499:00	742	1,675	44.30	195	536	36.38	477	700	68.14	2,156	79.85	342	744	1,086	40.22	396	407	173	85	546	""	""	11
2018	12620	127	Central Conn. St.	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	32	63	95	3.28	""	14	""	""	""	""	""	""
2018	12620	127	Central Conn. St.	-	Totals	-	-	-	-	-	5907:00	725	1,602	45.26	172	547	31.44	348	506	68.77	1,970	67.93	300	745	1,045	36.03	365	428	141	96	500	""	""	9
2018	12620	127	Central Conn. St.	-	Opponent Totals	-	-	-	-	-	5906:00	736	1,694	43.45	250	696	35.92	366	523	69.98	2,088	72.00	291	651	942	32.48	393	323	196	72	505	""	""	9
2018	12620	129	Central Mich.	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	54	41	95	3.52	""	6	""	""	""	""	""	""
2018	12620	129	Central Mich.	-	Totals	-	-	-	-	-	5474:00	708	1,641	43.14	256	765	33.46	429	536	80.04	2,101	77.81	318	684	1,002	37.11	360	325	172	92	438	""	""	8
2018	12620	129	Central Mich.	-	Opponent Totals	-	-	-	-	-	5475:00	701	1,610	43.54	226	671	33.68	306	426	71.83	1,934	71.63	281	656	937	34.70	345	376	158	95	492	""	""	10
2018	12620	48	Charleston So.	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	35	42	77	2.85	""	5	""	""	1	""	""	""
2018	12620	48	Charleston So.	-	Totals	-	-	-	-	-	5500:00	699	1,567	44.61	184	567	32.45	366	511	71.62	1,948	72.15	304	635	939	34.78	330	368	200	97	454	""	""	4
2018	12620	48	Charleston So.	-	Opponent Totals	-	-	-	-	-	5500:00	620	1,425	43.51	260	646	40.25	368	485	75.88	1,868	69.19	228	655	883	32.70	364	433	165	78	459	""	""	6
2018	12620	458	Charlotte	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	29	43	72	2.88	""	7	""	""	""	""	""	""
2018	12620	458	Charlotte	-	Totals	-	-	-	-	-	5020:00	606	1,392	43.53	172	481	35.76	384	555	69.19	1,768	70.72	233	618	851	34.04	279	368	137	55	453	""	""	14
2018	12620	458	Charlotte	-	Opponent Totals	-	-	-	-	-	5019:00	712	1,498	47.53	191	524	36.45	339	481	70.48	1,954	78.16	247	644	891	35.64	344	321	186	82	488	""	""	12
2018	12620	693	Chattanooga	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	40	46	86	2.97	""	10	""	""	1	""	""	""
2018	12620	693	Chattanooga	-	Totals	-	-	-	-	-	5925:00	690	1,579	43.70	242	685	35.33	403	559	72.09	2,025	69.83	259	673	932	32.14	382	402	142	63	450	""	""	16
2018	12620	693	Chattanooga	-	Opponent Totals	-	-	-	-	-	5926:00	784	1,641	47.78	205	567	36.16	355	477	74.42	2,128	73.38	251	723	974	33.59	385	387	211	93	569	""	""	14
2018	12620	136	Chicago St.	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	53	47	100	3.57	""	8	""	""	""	""	""	""
2018	12620	136	Chicago St.	-	Totals	-	-	-	-	-	5600:00	670	1,657	40.43	138	471	29.30	385	532	72.37	1,863	66.54	289	621	910	32.50	324	431	201	67	615	""	""	15
