year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2018	12620	26	Anna Maria	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	46	55	101	3.88	""	15	""	""	""	""	""	""
2018	12620	26	Anna Maria	-	Totals	-	-	-	-	-	5224:00	712	1,642	43.36	162	473	34.25	308	472	65.25	1,894	72.85	332	715	1,047	40.27	448	402	144	88	413	""	""	5
2018	12620	26	Anna Maria	-	Opponent Totals	-	-	-	-	-	5226:00	763	1,680	45.42	210	610	34.43	313	437	71.62	2,049	78.81	252	662	914	35.15	392	305	218	78	448	""	""	6
2018	12620	966	Arcadia	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	43	48	91	3.37	""	14	""	""	""	""	""	""
2018	12620	966	Arcadia	-	Totals	-	-	-	-	-	5400:00	688	1,560	44.10	178	537	33.15	449	624	71.96	2,003	74.19	284	713	997	36.93	347	399	160	67	531	""	""	9
2018	12620	966	Arcadia	-	Opponent Totals	-	-	-	-	-	5400:00	655	1,565	41.85	208	629	33.07	419	593	70.66	1,937	71.74	283	684	967	35.81	356	413	189	83	563	""	""	18
2018	12620	38	Augsburg	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	39	48	87	3.35	""	5	""	""	""	""	""	""
2018	12620	38	Augsburg	-	Totals	-	-	-	-	-	5225:00	725	1,556	46.59	237	634	37.38	366	459	79.74	2,053	78.96	241	648	889	34.19	430	284	190	43	408	""	""	3
2018	12620	38	Augsburg	-	Opponent Totals	-	-	-	-	-	5224:00	651	1,467	44.38	180	556	32.37	294	411	71.53	1,776	68.31	234	636	870	33.46	391	387	155	78	426	""	""	7
2018	12620	40	Augustana (IL)	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	29	46	75	3.12	""	10	""	""	""	""	""	""
2018	12620	40	Augustana (IL)	-	Totals	-	-	-	-	-	5051:00	690	1,429	48.29	169	424	39.86	394	544	72.43	1,943	77.72	267	640	907	36.28	361	328	135	103	468	""	""	16
2018	12620	40	Augustana (IL)	-	Opponent Totals	-	-	-	-	-	5052:00	584	1,413	41.33	194	539	35.99	354	496	71.37	1,716	68.64	256	550	806	32.24	315	359	140	48	513	""	""	16
2018	12620	42	Aurora	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	38	47	85	3.40	""	6	""	""	""	""	""	""
2018	12620	42	Aurora	-	Totals	-	-	-	-	-	5051:00	754	1,644	45.86	218	676	32.25	387	534	72.47	2,113	84.52	232	687	919	36.76	361	273	181	49	463	""	""	10
2018	12620	42	Aurora	-	Opponent Totals	-	-	-	-	-	5051:00	736	1,564	47.06	190	531	35.78	329	469	70.15	1,991	79.64	224	742	966	38.64	372	387	110	64	477	""	""	12
2018	12620	953	Austin	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	46	43	89	3.56	""	5	""	""	""	""	""	""
2018	12620	953	Austin	-	Totals	-	-	-	-	-	5026:00	736	1,733	42.47	193	637	30.30	314	440	71.36	1,979	79.16	289	575	864	34.56	346	388	238	123	564	""	""	27
2018	12620	953	Austin	-	Opponent Totals	-	-	-	-	-	5022:00	780	1,609	48.48	180	514	35.02	500	710	70.42	2,240	89.60	365	773	1,138	45.52	441	430	189	76	452	""	""	5
2018	12620	44	Averett	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	48	49	97	3.73	""	9	""	""	""	""	""	""
2018	12620	44	Averett	-	Totals	-	-	-	-	-	5325:00	778	1,713	45.42	158	486	32.51	449	613	73.25	2,163	83.19	379	644	1,023	39.35	286	377	181	43	552	""	""	4
2018	12620	44	Averett	-	Opponent Totals	-	-	-	-	-	5324:00	762	1,622	46.98	220	642	34.27	459	624	73.56	2,203	84.73	303	647	950	36.54	413	395	185	111	527	""	""	14
2018	12620	45	Babson	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	28	42	70	2.80	""	1	""	""	""	""	""	""
2018	12620	45	Babson	-	Totals	-	-	-	-	-	5050:00	741	1,528	48.49	250	652	38.34	249	337	73.89	1,981	79.24	191	698	889	35.56	376	358	177	97	379	""	""	5
2018	12620	45	Babson	-	Opponent Totals	-	-	-	-	-	5050:00	684	1,613	42.41	196	596	32.89	254	369	68.83	1,818	72.72	266	627	893	35.72	321	340	173	60	365	""	""	6
2018	12620	46	Baldwin Wallace	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	46	37	83	3.07	""	12	""	""	""	""	""	""
2018	12620	46	Baldwin Wallace	-	Totals	-	-	-	-	-	5450:00	733	1,636	44.80	282	786	35.88	369	482	76.56	2,117	78.41	270	772	1,042	38.59	335	321	114	88	419	""	""	5
2018	12620	46	Baldwin Wallace	-	Opponent Totals	-	-	-	-	-	5450:00	746	1,713	43.55	161	486	33.13	306	416	73.56	1,959	72.56	257	700	957	35.44	294	269	163	71	437	""	""	7
2018	12620	962	Bard	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	54	48	102	4.08	""	6	""	""	1	""	""	""
2018	12620	962	Bard	-	Totals	-	-	-	-	-	5100:00	650	1,655	39.27	191	639	29.89	357	553	64.56	1,848	73.92	335	741	1,076	43.04	281	384	169	77	452	""	""	9
2018	12620	962	Bard	-	Opponent Totals	-	-	-	-	-	5100:00	738	1,663	44.38	158	533	29.64	347	489	70.96	1,981	79.24	259	758	1,017	40.68	370	326	177	101	457	""	""	11
2018	12620	58	Baruch	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	37	36	73	2.81	""	7	""	""	""	""	""	""
2018	12620	58	Baruch	-	Totals	-	-	-	-	-	5204:00	639	1,499	42.63	195	554	35.20	375	514	72.96	1,848	71.08	300	645	945	36.35	398	374	219	75	430	""	""	1
2018	12620	58	Baruch	-	Opponent Totals	-	-	-	-	-	5203:00	591	1,414	41.80	185	524	35.31	294	415	70.84	1,661	63.88	240	629	869	33.42	324	439	197	72	487	""	""	8
2018	12620	50	Bates	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	25	47	72	3.00	""	6	""	""	""	""	""	""
2018	12620	50	Bates	-	Totals	-	-	-	-	-	4852:00	608	1,548	39.28	208	641	32.45	273	354	77.12	1,697	70.71	172	672	844	35.17	348	281	140	62	378	""	""	5
2018	12620	50	Bates	-	Opponent Totals	-	-	-	-	-	4851:00	685	1,539	44.51	153	519	29.48	260	399	65.16	1,783	74.29	252	801	1,053	43.88	343	350	126	84	374	""	""	5
2018	12620	26107	Becker	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	47	50	97	3.73	""	5	""	""	""	""	""	""
2018	12620	26107	Becker	-	Totals	-	-	-	-	-	5327:00	722	1,628	44.35	152	476	31.93	458	660	69.39	2,054	79.00	316	764	1,080	41.54	348	384	183	96	473	""	""	9
2018	12620	26107	Becker	-	Opponent Totals	-	-	-	-	-	5327:00	695	1,692	41.08	216	647	33.38	386	540	71.48	1,992	76.62	311	695	1,006	38.69	350	367	175	83	542	""	""	18
2018	12620	30197	Belhaven	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	43	31	74	2.96	""	22	""	""	""	""	""	""
2018	12620	30197	Belhaven	-	Totals	-	-	-	-	-	5023:00	625	1,540	40.58	279	805	34.66	554	761	72.80	2,083	83.32	223	497	720	28.80	401	388	159	37	569	""	""	11
2018	12620	30197	Belhaven	-	Opponent Totals	-	-	-	-	-	5023:00	864	1,622	53.27	205	574	35.71	497	710	70.00	2,430	97.20	297	700	997	39.88	558	368	188	83	591	""	""	15
2018	12620	53	Beloit	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	34	33	67	2.79	""	4	""	""	""	""	""	""
2018	12620	53	Beloit	-	Totals	-	-	-	-	-	5000:00	654	1,524	42.91	176	577	30.50	236	366	64.48	1,720	68.80	291	611	902	36.08	354	398	180	47	510	""	""	10
2018	12620	53	Beloit	-	Opponent Totals	-	-	-	-	-	5000:00	677	1,442	46.95	191	504	37.90	381	531	71.75	1,926	77.04	223	644	867	34.68	325	327	213	68	405	""	""	5
2018	12620	296	Benedictine (IL)	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	30	36	66	2.75	""	3	""	""	1	""	""	""
2018	12620	296	Benedictine (IL)	-	Totals	-	-	-	-	-	5050:00	732	1,525	48.00	199	557	35.73	383	511	74.95	2,046	81.84	250	725	975	39.00	410	340	130	115	451	""	""	14
2018	12620	296	Benedictine (IL)	-	Opponent Totals	-	-	-	-	-	5049:00	685	1,613	42.47	181	543	33.33	335	476	70.38	1,886	75.44	262	621	883	35.32	321	283	160	68	491	""	""	15
2018	12620	30171	Berea	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	42	50	92	4.00	""	16	""	""	1	""	""	""
2018	12620	30171	Berea	-	Totals	-	-	-	-	-	4875:00	649	1,558	41.66	174	595	29.24	294	448	65.62	1,766	73.58	280	722	1,002	41.75	306	430	185	107	399	""	""	7
2018	12620	30171	Berea	-	Opponent Totals	-	-	-	-	-	4875:00	694	1,657	41.88	243	693	35.06	304	431	70.53	1,935	80.62	310	712	1,022	42.58	404	349	229	74	414	""	""	2
2018	12620	973	Berry	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	55	52	107	4.28	""	9	""	""	""	""	""	""
2018	12620	973	Berry	-	Totals	-	-	-	-	-	5004:00	676	1,627	41.55	161	553	29.11	394	615	64.07	1,907	76.28	331	708	1,039	41.56	278	405	215	119	452	""	""	14
2018	12620	973	Berry	-	Opponent Totals	-	-	-	-	-	4999:00	734	1,640	44.76	229	623	36.76	330	497	66.40	2,027	81.08	291	742	1,033	41.32	398	404	212	85	516	""	""	12
2018	12620	59	Bethany (WV)	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	4	0.15	41	44	85	3.15	""	12	""	""	""	""	""	""
2018	12620	59	Bethany (WV)	-	Totals	-	-	-	-	-	5450:00	740	1,654	44.74	142	442	32.13	354	522	67.82	1,980	73.33	289	742	1,031	38.19	348	332	194	64	461	""	""	5
2018	12620	59	Bethany (WV)	-	Opponent Totals	-	-	-	-	-	5450:00	712	1,663	42.81	189	580	32.59	338	512	66.02	1,951	72.26	301	712	1,013	37.52	346	358	164	66	469	""	""	7
2018	12620	30038	Bethany Lutheran	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	56	74	130	4.81	""	6	""	""	""	""	""	""
2018	12620	30038	Bethany Lutheran	-	Totals	-	-	-	-	-	5430:00	814	1,683	48.37	245	631	38.83	427	555	76.94	2,300	85.19	258	796	1,054	39.04	478	321	181	95	431	""	""	2
2018	12620	30038	Bethany Lutheran	-	Opponent Totals	-	-	-	-	-	5430:00	735	1,719	42.76	211	621	33.98	344	476	72.27	2,025	75.00	253	660	913	33.81	403	327	169	97	471	""	""	9
2018	12620	60	Bethel (MN)	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	26	31	57	2.19	""	4	""	""	""	""	""	""
2018	12620	60	Bethel (MN)	-	Totals	-	-	-	-	-	5227:00	758	1,502	50.47	237	591	40.10	288	412	69.90	2,041	78.50	237	693	930	35.77	388	329	175	79	402	""	""	5
2018	12620	60	Bethel (MN)	-	Opponent Totals	-	-	-	-	-	5226:00	642	1,518	42.29	180	589	30.56	274	361	75.90	1,738	66.85	236	586	822	31.62	308	335	146	72	416	""	""	6
2018	12620	28593	Birmingham-So.	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	34	50	84	3.36	""	11	""	""	1	""	""	""
2018	12620	28593	Birmingham-So.	-	Totals	-	-	-	-	-	5000:00	710	1,514	46.90	235	608	38.65	394	622	63.34	2,049	81.96	302	705	1,007	40.28	360	381	115	84	413	""	""	4
2018	12620	28593	Birmingham-So.	-	Opponent Totals	-	-	-	-	-	5000:00	766	1,738	44.07	272	780	34.87	302	424	71.23	2,106	84.24	308	617	925	37.00	375	270	220	68	517	""	""	12
2018	12620	64	Blackburn	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	49	39	88	3.38	""	9	""	""	""	""	""	""
2018	12620	64	Blackburn	-	Totals	-	-	-	-	-	5350:00	769	1,691	45.48	219	623	35.15	336	533	63.04	2,093	80.50	342	688	1,030	39.62	398	445	234	74	520	""	""	6
2018	12620	64	Blackburn	-	Opponent Totals	-	-	-	-	-	5346:00	721	1,632	44.18	201	598	33.61	432	584	73.97	2,075	79.81	296	666	962	37.00	405	436	218	79	466	""	""	5
2018	12620	987	Bluffton	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	42	33	75	3.00	""	6	""	""	""	""	""	""
2018	12620	987	Bluffton	-	Totals	-	-	-	-	-	5051:00	669	1,466	45.63	162	442	36.65	294	382	76.96	1,794	71.76	274	567	841	33.64	364	287	138	62	457	""	""	9
2018	12620	987	Bluffton	-	Opponent Totals	-	-	-	-	-	5049:00	650	1,321	49.21	160	437	36.61	349	467	74.73	1,809	72.36	174	566	740	29.60	283	310	137	78	396	""	""	8
2018	12620	69	Bowdoin	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	18	56	74	3.08	""	1	""	""	""	""	""	""
2018	12620	69	Bowdoin	-	Totals	-	-	-	-	-	4801:00	676	1,438	47.01	199	521	38.20	280	374	74.87	1,831	76.29	195	749	944	39.33	408	327	140	63	375	""	""	4
2018	12620	69	Bowdoin	-	Opponent Totals	-	-	-	-	-	4806:00	634	1,523	41.63	223	659	33.84	240	368	65.22	1,731	72.12	214	605	819	34.12	321	260	175	52	365	""	""	7
2018	12620	73	Brandeis	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	36	37	73	3.04	""	6	""	""	""	""	""	""
2018	12620	73	Brandeis	-	Totals	-	-	-	-	-	4800:00	589	1,411	41.74	197	556	35.43	316	441	71.66	1,691	70.46	222	583	805	33.54	319	349	146	55	371	""	""	5
2018	12620	73	Brandeis	-	Opponent Totals	-	-	-	-	-	4800:00	699	1,478	47.29	227	585	38.80	271	389	69.67	1,896	79.00	249	665	914	38.08	411	323	179	80	437	""	""	4
2018	12620	30094	Brevard	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	35	35	70	3.18	""	11	""	""	""	""	""	""
2018	12620	30094	Brevard	-	Totals	-	-	-	-	-	4450:00	552	1,279	43.16	201	531	37.85	268	394	68.02	1,573	71.50	202	488	690	31.36	268	352	192	82	423	""	""	10
2018	12620	30094	Brevard	-	Opponent Totals	-	-	-	-	-	4451:00	628	1,326	47.36	182	484	37.60	337	460	73.26	1,775	80.68	271	578	849	38.59	301	338	195	71	378	""	""	1
2018	12620	75	Bridgewater (VA)	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	51	56	107	4.12	""	5	""	""	""	""	""	""
2018	12620	75	Bridgewater (VA)	-	Totals	-	-	-	-	-	5276:00	673	1,648	40.84	220	710	30.99	356	550	64.73	1,922	73.92	320	708	1,028	39.54	319	353	231	107	500	""	""	7
2018	12620	75	Bridgewater (VA)	-	Opponent Totals	-	-	-	-	-	5278:00	658	1,562	42.13	180	597	30.15	391	590	66.27	1,887	72.58	314	747	1,061	40.81	314	402	194	81	484	""	""	8
2018	12620	76	Bridgewater St.	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	29	42	71	2.84	""	10	""	""	""	""	""	""
2018	12620	76	Bridgewater St.	-	Totals	-	-	-	-	-	5225:00	727	1,599	45.47	174	491	35.44	404	537	75.23	2,032	78.15	301	701	1,002	38.54	357	379	166	124	408	""	""	5
2018	12620	76	Bridgewater St.	-	Opponent Totals	-	-	-	-	-	5225:00	732	1,665	43.96	209	534	39.14	301	434	69.35	1,974	75.92	296	645	941	36.19	350	361	178	74	478	""	""	3
2018	12620	78	Brockport	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	33	68	101	4.04	""	5	""	""	""	""	""	""
2018	12620	78	Brockport	-	Totals	-	-	-	-	-	5002:00	695	1,460	47.60	186	493	37.73	478	688	69.48	2,054	82.16	227	691	918	36.72	361	328	201	123	453	""	""	3
2018	12620	78	Brockport	-	Opponent Totals	-	-	-	-	-	5000:00	672	1,640	40.98	229	606	37.79	313	474	66.03	1,886	75.44	360	654	1,014	40.56	355	391	155	54	552	""	""	14
2018	12620	79	Brooklyn	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	59	30	89	3.42	""	10	""	""	""	""	""	""
2018	12620	79	Brooklyn	-	Totals	-	-	-	-	-	5205:00	645	1,702	37.90	224	714	31.37	317	478	66.32	1,831	70.42	333	687	1,020	39.23	351	338	168	51	461	""	""	14
2018	12620	79	Brooklyn	-	Opponent Totals	-	-	-	-	-	5198:00	741	1,638	45.24	216	578	37.37	335	488	68.65	2,033	78.19	295	791	1,086	41.77	425	353	162	102	469	""	""	5
2018	12620	30188	Bryn Athyn	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	55	33	88	3.52	""	8	""	""	""	""	""	""
2018	12620	30188	Bryn Athyn	-	Totals	-	-	-	-	-	5050:00	670	1,523	43.99	194	560	34.64	297	460	64.57	1,831	73.24	228	598	826	33.04	360	408	223	41	382	""	""	3
2018	12620	30188	Bryn Athyn	-	Opponent Totals	-	-	-	-	-	5050:00	760	1,609	47.23	222	627	35.41	270	405	66.67	2,012	80.48	311	708	1,019	40.76	442	438	201	90	436	""	""	10
2018	12620	84	Buena Vista	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	28	49	77	3.08	""	4	""	""	""	""	""	""
2018	12620	84	Buena Vista	-	Totals	-	-	-	-	-	5206:00	784	1,574	49.81	255	618	41.26	370	510	72.55	2,193	84.35	249	722	971	37.35	462	351	169	50	451	""	""	9
2018	12620	84	Buena Vista	-	Opponent Totals	-	-	-	-	-	5205:00	727	1,659	43.82	287	783	36.65	327	453	72.19	2,068	79.54	285	617	902	34.69	394	320	161	58	474	""	""	8
2018	12620	85	Buffalo St.	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	33	47	80	3.33	""	8	""	""	""	""	""	""
2018	12620	85	Buffalo St.	-	Totals	-	-	-	-	-	4800:00	692	1,560	44.36	140	481	29.11	350	524	66.79	1,874	78.08	273	627	900	37.50	337	404	211	84	536	""	""	10
2018	12620	85	Buffalo St.	-	Opponent Totals	-	-	-	-	-	4801:00	694	1,516	45.78	171	466	36.70	446	644	69.25	2,005	83.54	309	686	995	41.46	345	409	210	66	453	""	""	7
2018	12620	480	CCNY	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	55	49	104	4.16	""	11	""	""	1	""	""	""
2018	12620	480	CCNY	-	Totals	-	-	-	-	-	5055:00	580	1,505	38.54	223	658	33.89	285	394	72.34	1,668	66.72	248	604	852	34.08	332	406	161	34	468	""	""	12
2018	12620	480	CCNY	-	Opponent Totals	-	-	-	-	-	5061:00	759	1,584	47.92	205	545	37.61	362	535	67.66	2,085	83.40	322	752	1,074	42.96	425	336	230	49	406	""	""	7
2018	12620	451	CMSV	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	45	80	125	4.63	""	7	""	""	""	""	""	""
2018	12620	451	CMSV	-	Totals	-	-	-	-	-	5474:00	703	1,710	41.11	171	541	31.61	370	545	67.89	1,947	72.11	401	759	1,160	42.96	373	413	225	62	517	""	""	9
2018	12620	451	CMSV	-	Opponent Totals	-	-	-	-	-	5474:00	642	1,555	41.29	185	594	31.14	354	530	66.79	1,823	67.52	259	694	953	35.30	337	435	195	101	491	""	""	10
2018	12620	122	CWRU	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	58	55	113	4.71	""	9	""	""	2	""	""	""
2018	12620	122	CWRU	-	Totals	-	-	-	-	-	4875:00	639	1,514	42.21	234	671	34.87	301	438	68.72	1,813	75.54	318	680	998	41.58	343	361	133	82	429	""	""	7
2018	12620	122	CWRU	-	Opponent Totals	-	-	-	-	-	4874:00	685	1,558	43.97	207	555	37.30	294	430	68.37	1,871	77.96	271	626	897	37.38	346	274	189	70	425	""	""	7
2018	12620	88	Cabrini	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	25	40	65	2.50	""	3	""	""	1	""	""	""
2018	12620	88	Cabrini	-	Totals	-	-	-	-	-	5225:00	859	1,804	47.62	233	665	35.04	361	518	69.69	2,312	88.92	294	768	1,062	40.85	477	320	248	90	424	""	""	4
