year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2012	10740	984	Bloomfield	-	Totals	-	-	-	-	-	115:49	953	2,247	42.41	190	626	30.35	460	664	69.28	2,556	75.18	564	911	1,475	43.38	462	485	212	130	565	 	 
2012	10740	984	Bloomfield	-	Opponent Totals	-	-	-	-	-	115:50	863	2,083	41.43	216	633	34.12	398	606	65.68	2,340	68.82	423	852	1,275	37.50	384	521	228	106	607	 	 
2012	10740	65	Bloomsburg	-	Totals	-	-	-	-	-	93:44	766	1,641	46.68	149	400	37.25	360	569	63.27	2,041	72.89	397	626	1,023	36.54	407	405	218	113	568	 	 
2012	10740	65	Bloomsburg	-	Opponent Totals	-	-	-	-	-	93:45	647	1,526	42.40	167	518	32.24	453	672	67.41	1,914	68.36	348	591	939	33.54	391	408	190	78	512	 	 
2012	10740	985	Bluefield St.	-	Totals	-	-	-	-	-	90:00	702	1,701	41.27	196	580	33.79	424	610	69.51	2,024	74.96	279	624	903	33.44	339	435	131	63	537	 	 
2012	10740	985	Bluefield St.	-	Opponent Totals	-	-	-	-	-	90:00	983	1,890	52.01	230	539	42.67	498	710	70.14	2,694	99.78	405	820	1,225	45.37	529	350	216	121	490	 	 
2012	10740	70	Bowie St.	-	Totals	-	-	-	-	-	94:10	750	1,627	46.10	189	529	35.73	503	728	69.09	2,192	78.29	404	768	1,172	41.86	389	480	206	147	559	 	 
2012	10740	70	Bowie St.	-	Opponent Totals	-	-	-	-	-	94:10	667	1,671	39.92	208	555	37.48	458	658	69.60	2,000	71.43	355	612	967	34.54	355	451	179	63	604	 	 
2012	10740	30094	Brevard	-	Totals	-	-	-	-	-	93:45	637	1,511	42.16	175	516	33.91	353	512	68.95	1,802	64.36	287	596	883	31.54	317	449	150	66	513	 	 
2012	10740	30094	Brevard	-	Opponent Totals	-	-	-	-	-	93:46	791	1,578	50.13	170	472	36.02	411	589	69.78	2,163	77.25	292	684	976	34.86	433	367	211	113	513	 	 
2012	10740	74	Bridgeport	-	Totals	-	-	-	-	-	97:05	812	1,839	44.15	139	520	26.73	436	690	63.19	2,199	75.83	459	773	1,232	42.48	376	463	245	104	590	 	 
2012	10740	74	Bridgeport	-	Opponent Totals	-	-	-	-	-	97:05	727	1,742	41.73	202	550	36.73	451	650	69.38	2,107	72.66	353	705	1,058	36.48	365	469	175	102	568	 	 
2012	10740	91	Cal Poly Pomona	-	Totals	-	-	-	-	-	91:15	624	1,354	46.09	137	393	34.86	349	546	63.92	1,734	64.22	274	609	883	32.70	345	343	208	74	436	 	 
2012	10740	91	Cal Poly Pomona	-	Opponent Totals	-	-	-	-	-	91:15	535	1,301	41.12	167	518	32.24	315	470	67.02	1,552	57.48	250	578	828	30.67	295	417	159	55	471	 	 
2012	10740	92	Cal St. Dom. Hills	-	Totals	-	-	-	-	-	80:43	501	1,197	41.85	115	387	29.72	347	499	69.54	1,464	61.00	276	554	830	34.58	236	369	144	67	433	 	 
2012	10740	92	Cal St. Dom. Hills	-	Opponent Totals	-	-	-	-	-	80:46	493	1,238	39.82	162	532	30.45	309	452	68.36	1,457	60.71	256	481	737	30.71	314	331	150	66	426	 	 
2012	10740	98	Cal St. East Bay	-	Totals	-	-	-	-	-	87:05	670	1,575	42.54	213	606	35.15	368	503	73.16	1,921	73.88	264	526	790	30.38	321	294	196	30	563	 	 
2012	10740	98	Cal St. East Bay	-	Opponent Totals	-	-	-	-	-	87:05	655	1,363	48.06	165	477	34.59	502	741	67.75	1,977	76.04	311	704	1,015	39.04	339	434	113	98	451	 	 
2012	10740	100	Cal St. L.A.	-	Totals	-	-	-	-	-	92:05	681	1,503	45.31	130	423	30.73	341	566	60.25	1,833	67.89	353	673	1,026	38.00	329	391	186	132	487	 	 
2012	10740	100	Cal St. L.A.	-	Opponent Totals	-	-	-	-	-	92:05	557	1,405	39.64	135	407	33.17	395	549	71.95	1,644	60.89	265	597	862	31.93	265	378	202	54	493	 	 
2012	10740	30055	Cal St. Monterey Bay	-	Totals	-	-	-	-	-	87:30	588	1,391	42.27	154	423	36.41	377	529	71.27	1,707	65.65	267	603	870	33.46	247	447	135	34	594	 	 
2012	10740	30055	Cal St. Monterey Bay	-	Opponent Totals	-	-	-	-	-	87:30	643	1,390	46.26	190	511	37.18	517	764	67.67	1,993	76.65	280	614	894	34.38	306	354	208	90	492	 	 
2012	10740	93	Cal St. San B'dino	-	Totals	-	-	-	-	-	88:14	588	1,412	41.64	146	524	27.86	433	618	70.06	1,755	67.50	338	621	959	36.88	317	404	203	118	492	 	 
2012	10740	93	Cal St. San B'dino	-	Opponent Totals	-	-	-	-	-	88:15	589	1,387	42.47	163	476	34.24	371	547	67.82	1,712	65.85	273	582	855	32.88	331	397	191	47	505	 	 
2012	10740	103	Cal St. Stanislaus	-	Totals	-	-	-	-	-	91:40	656	1,419	46.23	173	455	38.02	484	656	73.78	1,969	72.93	249	642	891	33.00	356	341	172	87	512	 	 
2012	10740	103	Cal St. Stanislaus	-	Opponent Totals	-	-	-	-	-	91:40	633	1,538	41.16	185	555	33.33	453	642	70.56	1,904	70.52	339	586	925	34.26	349	343	160	69	541	 	 
2012	10740	995	Caldwell	-	Totals	-	-	-	-	-	86:40	708	1,486	47.64	142	406	34.98	389	548	70.99	1,947	74.88	285	686	971	37.35	408	388	178	72	452	 	 
2012	10740	995	Caldwell	-	Opponent Totals	-	-	-	-	-	86:40	684	1,615	42.35	186	564	32.98	334	479	69.73	1,888	72.62	323	584	907	34.88	364	347	195	80	480	 	 
2012	10740	106	California (PA)	-	Totals	-	-	-	-	-	97:31	709	1,591	44.56	129	400	32.25	474	680	69.71	2,021	69.69	362	745	1,107	38.17	436	473	197	108	595	 	 
2012	10740	106	California (PA)	-	Opponent Totals	-	-	-	-	-	97:30	632	1,592	39.70	154	495	31.11	475	698	68.05	1,893	65.28	321	618	939	32.38	353	407	233	87	580	 	 
2012	10740	30135	California Baptist	-	Totals	-	-	-	-	-	87:30	653	1,418	46.05	154	442	34.84	281	502	55.98	1,741	66.96	329	614	943	36.27	354	413	178	68	506	 	 
2012	10740	30135	California Baptist	-	Opponent Totals	-	-	-	-	-	87:30	598	1,355	44.13	125	375	33.33	365	550	66.36	1,686	64.85	252	563	815	31.35	281	380	181	67	499	 	 
2012	10740	996	Cameron	-	Totals	-	-	-	-	-	87:38	606	1,401	43.25	134	397	33.75	398	576	69.10	1,744	67.08	312	564	876	33.69	264	342	158	51	531	 	 
2012	10740	996	Cameron	-	Opponent Totals	-	-	-	-	-	87:34	580	1,368	42.40	175	523	33.46	404	617	65.48	1,739	66.88	325	555	880	33.85	266	368	130	58	511	 	 
2012	10740	1000	Carson-Newman	-	Totals	-	-	-	-	-	97:28	797	1,710	46.61	238	668	35.63	361	531	67.98	2,193	75.62	300	744	1,044	36.00	431	452	224	117	531	 	 
2012	10740	1000	Carson-Newman	-	Opponent Totals	-	-	-	-	-	97:31	731	1,757	41.61	204	633	32.23	428	602	71.10	2,094	72.21	378	716	1,094	37.72	406	457	227	101	505	 	 
2012	10740	1001	Catawba	-	Totals	-	-	-	-	-	87:50	653	1,534	42.57	153	488	31.35	414	624	66.35	1,873	72.04	331	609	940	36.15	301	391	154	131	462	 	 
2012	10740	1001	Catawba	-	Opponent Totals	-	-	-	-	-	87:55	729	1,555	46.88	180	445	40.45	364	517	70.41	2,002	77.00	296	674	970	37.31	378	380	199	69	551	 	 
2012	10740	30124	Cedarville	-	Totals	-	-	-	-	-	107:29	857	1,733	49.45	251	613	40.95	499	679	73.49	2,464	77.00	324	788	1,112	34.75	439	450	168	90	564	 	 
2012	10740	30124	Cedarville	-	Opponent Totals	-	-	-	-	-	107:33	812	1,851	43.87	197	608	32.40	413	614	67.26	2,234	69.81	349	660	1,009	31.53	337	386	197	42	597	 	 
2012	10740	130	Central Mo.	-	Totals	-	-	-	-	-	90:25	702	1,478	47.50	152	421	36.10	505	687	73.51	2,061	76.33	284	672	956	35.41	371	364	186	82	442	 	 
2012	10740	130	Central Mo.	-	Opponent Totals	-	-	-	-	-	90:25	650	1,555	41.80	162	511	31.70	336	469	71.64	1,798	66.59	294	575	869	32.19	333	391	170	77	565	 	 
2012	10740	1009	Central Okla.	-	Totals	-	-	-	-	-	86:41	607	1,332	45.57	205	597	34.34	413	630	65.56	1,832	70.46	244	613	857	32.96	317	376	176	64	503	 	 
2012	10740	1009	Central Okla.	-	Opponent Totals	-	-	-	-	-	86:40	582	1,335	43.60	192	533	36.02	417	578	72.15	1,773	68.19	220	592	812	31.23	330	379	169	48	540	 	 
2012	10740	30049	Central St. (OH)	-	Totals	-	-	-	-	-	94:41	862	1,743	49.45	145	443	32.73	403	581	69.36	2,272	81.14	335	772	1,107	39.54	419	429	225	112	572	 	 
2012	10740	30049	Central St. (OH)	-	Opponent Totals	-	-	-	-	-	94:33	697	1,706	40.86	173	536	32.28	484	718	67.41	2,051	73.25	362	645	1,007	35.96	309	430	192	70	503	 	 
2012	10740	1010	Central Wash.	-	Totals	-	-	-	-	-	93:45	828	1,795	46.13	176	508	34.65	494	713	69.28	2,326	83.07	396	623	1,019	36.39	370	381	230	153	572	 	 
2012	10740	1010	Central Wash.	-	Opponent Totals	-	-	-	-	-	93:45	771	1,636	47.13	174	489	35.58	542	727	74.55	2,258	80.64	320	662	982	35.07	391	443	171	57	558	 	 
2012	10740	1012	Chadron St.	-	Totals	-	-	-	-	-	92:05	644	1,401	45.97	145	423	34.28	465	706	65.86	1,898	70.30	301	588	889	32.93	282	491	184	77	586	 	 
2012	10740	1012	Chadron St.	-	Opponent Totals	-	-	-	-	-	92:04	678	1,468	46.19	133	431	30.86	480	681	70.48	1,969	72.93	297	566	863	31.96	347	427	220	75	615	 	 
2012	10740	133	Chaminade	-	Totals	-	-	-	-	-	84:10	608	1,447	42.02	168	533	31.52	411	585	70.26	1,795	71.80	307	579	886	35.44	310	340	122	46	480	 	 
2012	10740	133	Chaminade	-	Opponent Totals	-	-	-	-	-	84:11	673	1,465	45.94	172	497	34.61	384	537	71.51	1,902	76.08	274	625	899	35.96	356	307	156	80	471	 	 
2012	10740	1013	Charleston (WV)	-	Totals	-	-	-	-	-	111:15	970	2,154	45.03	259	747	34.67	534	769	69.44	2,733	82.82	525	837	1,362	41.27	519	431	266	135	588	 	 
2012	10740	1013	Charleston (WV)	-	Opponent Totals	-	-	-	-	-	111:15	854	1,918	44.53	221	628	35.19	452	642	70.40	2,381	72.15	324	789	1,113	33.73	444	537	191	99	639	 	 
2012	10740	21323	Chestnut Hill	-	Totals	-	-	-	-	-	100:25	746	1,720	43.37	176	469	37.53	513	717	71.55	2,181	72.70	294	761	1,055	35.17	383	433	249	80	589	 	 
2012	10740	21323	Chestnut Hill	-	Opponent Totals	-	-	-	-	-	100:26	777	1,789	43.43	170	528	32.20	418	650	64.31	2,142	71.40	381	791	1,172	39.07	389	486	212	120	603	 	 
2012	10740	135	Cheyney	-	Totals	-	-	-	-	-	90:26	610	1,531	39.84	166	577	28.77	443	592	74.83	1,829	67.74	291	526	817	30.26	274	336	137	67	584	 	 
2012	10740	135	Cheyney	-	Opponent Totals	-	-	-	-	-	90:25	749	1,481	50.57	138	389	35.48	492	717	68.62	2,128	78.81	324	700	1,024	37.93	378	360	135	67	504	 	 
2012	10740	95	Chico St.	-	Totals	-	-	-	-	-	110:25	765	1,801	42.48	259	781	33.16	486	721	67.41	2,275	68.94	414	790	1,204	36.48	400	401	195	109	571	 	 
2012	10740	95	Chico St.	-	Opponent Totals	-	-	-	-	-	110:25	719	1,702	42.24	133	427	31.15	408	608	67.11	1,979	59.97	284	736	1,020	30.91	309	432	167	86	632	 	 
2012	10740	8875	Chowan	-	Totals	-	-	-	-	-	97:06	734	1,647	44.57	175	481	36.38	327	488	67.01	1,970	67.93	309	648	957	33.00	472	496	257	72	546	 	 
2012	10740	8875	Chowan	-	Opponent Totals	-	-	-	-	-	97:02	752	1,628	46.19	161	493	32.66	429	607	70.68	2,094	72.21	344	708	1,052	36.28	388	495	228	107	463	 	 
2012	10740	1015	Christian Bros.	-	Totals	-	-	-	-	-	107:05	818	1,667	49.07	304	779	39.02	365	462	79.00	2,305	72.03	239	740	979	30.59	515	361	194	136	414	 	 
2012	10740	1015	Christian Bros.	-	Opponent Totals	-	-	-	-	-	107:05	785	1,786	43.95	166	499	33.27	276	409	67.48	2,012	62.88	330	654	984	30.75	369	351	201	57	451	 	 
2012	10740	30058	Claflin	-	Totals	-	-	-	-	-	91:55	615	1,525	40.33	151	505	29.90	367	567	64.73	1,748	64.74	342	583	925	34.26	289	399	193	49	453	 	 
2012	10740	30058	Claflin	-	Opponent Totals	-	-	-	-	-	92:05	672	1,491	45.07	133	432	30.79	315	487	64.68	1,792	66.37	333	662	995	36.85	342	434	174	101	495	 	 
2012	10740	143	Clarion	-	Totals	-	-	-	-	-	94:10	723	1,600	45.19	159	450	35.33	481	649	74.11	2,086	74.50	343	657	1,000	35.71	396	397	184	58	505	 	 
2012	10740	143	Clarion	-	Opponent Totals	-	-	-	-	-	94:10	750	1,630	46.01	180	528	34.09	412	582	70.79	2,092	74.71	312	623	935	33.39	393	370	215	118	525	 	 
2012	10740	144	Clark Atlanta	-	Totals	-	-	-	-	-	98:21	678	1,726	39.28	154	488	31.56	463	684	67.69	1,973	68.03	435	802	1,237	42.66	317	496	190	77	527	 	 
2012	10740	144	Clark Atlanta	-	Opponent Totals	-	-	-	-	-	98:20	728	1,791	40.65	175	577	30.33	365	592	61.66	1,996	68.83	372	727	1,099	37.90	386	413	240	94	564	 	 
2012	10740	20576	Clayton St.	-	Totals	-	-	-	-	-	91:41	673	1,588	42.38	201	608	33.06	333	511	65.17	1,880	69.63	294	679	973	36.04	328	362	215	111	511	 	 
2012	10740	20576	Clayton St.	-	Opponent Totals	-	-	-	-	-	91:42	613	1,511	40.57	167	526	31.75	403	567	71.08	1,796	66.52	311	719	1,030	38.15	322	434	167	61	455	 	 
2012	10740	1023	Coker	-	Totals	-	-	-	-	-	91:13	668	1,557	42.90	188	557	33.75	408	573	71.20	1,932	71.56	326	695	1,021	37.81	396	431	186	68	532	 	 
2012	10740	1023	Coker	-	Opponent Totals	-	-	-	-	-	91:09	648	1,528	42.41	135	434	31.11	419	618	67.80	1,850	68.52	299	651	950	35.19	308	409	235	69	539	 	 
2012	10740	11403	Colo. Christian	-	Totals	-	-	-	-	-	93:20	557	1,412	39.45	201	572	35.14	387	552	70.11	1,702	60.79	199	541	740	26.43	301	502	191	72	611	 	 
2012	10740	11403	Colo. Christian	-	Opponent Totals	-	-	-	-	-	93:19	762	1,491	51.11	175	434	40.32	476	679	70.10	2,175	77.68	304	743	1,047	37.39	347	447	217	75	534	 	 
2012	10740	11416	Colorado Mesa	-	Totals	-	-	-	-	-	97:30	658	1,428	46.08	92	293	31.40	544	771	70.56	1,952	67.31	310	779	1,089	37.55	393	467	143	108	568	 	 
2012	10740	11416	Colorado Mesa	-	Opponent Totals	-	-	-	-	-	97:30	636	1,675	37.97	142	469	30.28	417	627	66.51	1,831	63.14	358	588	946	32.62	282	341	232	69	640	 	 
2012	10740	155	Colorado Mines	-	Totals	-	-	-	-	-	106:40	821	1,715	47.87	198	503	39.36	617	827	74.61	2,457	76.78	357	803	1,160	36.25	434	402	213	108	535	 	 
2012	10740	155	Colorado Mines	-	Opponent Totals	-	-	-	-	-	106:40	713	1,731	41.19	176	515	34.17	373	566	65.90	1,975	61.72	300	636	936	29.25	308	437	189	82	658	 	 
2012	10740	2720	Colorado St.-Pueblo	-	Totals	-	-	-	-	-	87:32	627	1,405	44.63	179	550	32.55	403	570	70.70	1,836	70.62	270	576	846	32.54	344	342	216	63	448	 	 
2012	10740	2720	Colorado St.-Pueblo	-	Opponent Totals	-	-	-	-	-	87:30	636	1,443	44.07	212	585	36.24	333	498	66.87	1,817	69.88	315	604	919	35.35	360	392	182	80	470	 	 
2012	10740	159	Columbus St.	-	Totals	-	-	-	-	-	101:41	728	1,748	41.65	200	607	32.95	427	609	70.11	2,083	69.43	401	729	1,130	37.67	360	454	221	117	550	 	 
2012	10740	159	Columbus St.	-	Opponent Totals	-	-	-	-	-	101:40	704	1,674	42.05	212	619	34.25	399	613	65.09	2,019	67.30	349	708	1,057	35.23	380	464	193	62	538	 	 
